AV_factor,DD_factor,DP_rule,throughput,avgFT,avgTardi,avgLate,avgWIP,avgUti,Uti
0.7370271036631435,1.3295823088414693,3,652,754.3001497464174,643.0294933492569,642.713119163894,84.0454857724577,0.8495233564061858,"[0.88333333 0.88472222 0.8834054  0.83562763 0.81034985 0.7209054
 0.88055556 0.87701652 0.86979429]"
1.4707836756403827,1.3782757216927137,2,401,91.85536159600997,0.0,-23.837308708670278,5.1464746599091935,0.5229694058357507,"[0.56244106 0.61660773 0.45317609 0.5625     0.44861111 0.44722222
 0.7267232  0.4449988  0.44444444]"
1.1953410395740511,1.1232506700929026,2,494,91.23076923076923,0.8425103949909142,-3.0859064685295983,6.28968386324413,0.6442779334828271,"[0.6622158  0.73027136 0.61944444 0.6559658  0.55138889 0.5875
 0.75844639 0.68427325 0.54899547]"
1.4369053265782834,1.638172417939746,2,411,91.31630170316302,0.0,-46.19452170053843,5.242574416525971,0.5354021198796405,"[0.56423241 0.61978797 0.48611111 0.57638889 0.458743   0.45822382
 0.69957633 0.5        0.45555556]"
1.1747461745841101,1.6159171775306773,2,503,91.1013916500994,0.0,-44.53284937444362,6.404214432694985,0.6554795625615403,"[0.64660464 0.71632686 0.68132686 0.69368656 0.56191608 0.57104767
 0.65555556 0.81388889 0.55896293]"
1.1666210507403219,1.822767514119208,2,507,90.53846153846153,0.0,-62.54524802997203,6.407039254477898,0.6603757206980538,"[0.66944444 0.73939088 0.65189088 0.67990007 0.56587211 0.59378877
 0.73614988 0.70277778 0.60416667]"
0.8737662234825628,1.3556868678906369,3,649,238.0580399425979,125.3430046693537,124.29732064317713,22.414575800526215,0.8462362518028387,"[0.88063781 0.88020058 0.88015945 0.84783947 0.83640945 0.67361111
 0.88339502 0.87186724 0.86200613]"
1.480883255957992,1.7584415565199203,3,398,91.85427135678393,0.0,-55.713437155189304,5.116578863698879,0.5196340591625551,"[0.51568158 0.57222222 0.53507292 0.55833333 0.44444444 0.44444444
 0.72246672 0.44205005 0.44199082]"
0.7446999523372377,1.24252906690847,3,651,725.3659696976435,621.3218898585943,621.1156814725427,80.06403744812617,0.8489459261612976,"[0.8846275  0.88280722 0.88225167 0.78975167 0.77350167 0.80138889
 0.88333333 0.88739056 0.85546083]"
1.4747581670576655,1.00148808847285,2,401,91.85536159600997,7.791118008648124,7.790301601007158,5.136316085653581,0.5215490206867083,"[0.53196946 0.58613613 0.50833333 0.56196812 0.44613479 0.44551046
 0.725      0.44444444 0.44444444]"
1.1193174691300616,1.0275551003272203,2,528,89.67458872055437,3.571493153193482,3.422236359754358,6.6080415103750845,0.6883076251081793,"[0.68944192 0.7625     0.69668624 0.71713447 0.58888889 0.61111111
 0.7621613  0.70765846 0.65918624]"
0.910151167179206,1.4612540404813457,2,647,111.44548198950659,1.934208045190735,-11.281789354784424,10.093293323003929,0.8443067603723367,"[0.87863391 0.87679806 0.87982332 0.67960614 0.84554806 0.82732332
 0.88829554 0.86426776 0.85846473]"
1.1373128095321499,1.6265707439268398,3,519,89.90751445086705,0.0,-46.54892136912256,6.53296017043689,0.6773299789625914,"[0.68599764 0.75683098 0.66944444 0.69926049 0.57953827 0.60832351
 0.69305556 0.75516223 0.64835668]"
1.048247512906087,1.9267813169622647,3,564,91.33025368835344,0.0,-70.46471647358418,7.191168263952254,0.7349398470071598,"[0.75972222 0.77484957 0.75930375 0.74166667 0.59861111 0.70679402
 0.75506034 0.83194444 0.6865065 ]"
0.5368216021234312,1.198593395691614,2,652,1530.1309069369372,1429.633447651307,1429.5373017034324,234.87659679804943,0.8504346113501602,"[0.88484658 0.88465655 0.88410099 0.69166667 0.84345769 0.83484658
 0.875      0.87984658 0.87548988]"
0.5959973703397163,1.0598567931602345,1,651,1303.5814023584228,1214.6186708388882,1214.592504794462,180.16376581291604,0.849292604361134,"[0.88362779 0.88335557 0.8829389  0.75585001 0.82777778 0.78377224
 0.87904446 0.87613335 0.87113335]"
0.5574080450216232,1.064856435113025,1,652,1453.3768643060337,1364.0341222373254,1364.007318095321,214.26521692803215,0.8494984541333976,"[0.88472222 0.88412551 0.88287551 0.84537551 0.82628858 0.69537551
 0.88204218 0.8780144  0.86666667]"
1.4492083143621508,1.5183055765633906,2,407,91.78378378378379,0.0,-35.72404080328419,5.214499594564874,0.5310641611952079,"[0.525      0.58082316 0.55165649 0.57033595 0.45555556 0.45484654
 0.72873543 0.45984654 0.45277778]"
0.7527225336516048,1.07079068703262,3,650,693.1021360071383,603.2564639076776,603.2216131079077,75.79245555697483,0.8485704703674233,"[0.88178287 0.88217685 0.88472222 0.77179043 0.83356574 0.75859599
 0.8584571  0.88594953 0.88009351]"
0.6437344045445254,1.1496885365440126,2,652,1110.6376078250075,1014.2259468646974,1014.1484104021727,141.86772683627976,0.8500849343041561,"[0.88509555 0.88489592 0.88333333 0.75592888 0.8401737  0.77259555
 0.85138889 0.89134555 0.88600703]"
0.9562886019118972,1.6096174536863819,3,618,93.12671374728335,0.0,-41.99780647480306,8.037177537560748,0.8054178970728161,"[0.84900493 0.8484319  0.81666667 0.77832795 0.74275493 0.72364067
 0.83535974 0.83188752 0.82268677]"
1.380081492394212,1.911670572915329,1,428,91.73364485981308,0.0,-68.70375462410888,5.4826654216439685,0.5577825468027786,"[0.55138889 0.61160781 0.57827448 0.5996357  0.47777778 0.47777778
 0.76388889 0.4846916  0.475     ]"
1.4297384627859233,1.8856815892559782,2,413,91.65133171912834,0.0,-66.59981569881909,5.290296388866389,0.5382580694161289,"[0.53888889 0.59583333 0.54444444 0.57893162 0.46069588 0.45907051
 0.73194444 0.475      0.4595135 ]"
0.5540237447182367,1.2475849724813446,3,651,1460.663375207877,1356.055560823932,1355.9122314354804,217.4341388403797,0.8502795490148455,"[0.88491379 0.88483876 0.88333333 0.84444444 0.82497765 0.7
 0.88400542 0.8785249  0.86747765]"
0.7207644928770112,1.4694150040633174,2,651,818.5580870797323,695.7298851910031,695.18139872013,93.43199056466601,0.8486063920192776,"[0.88302141 0.88280131 0.88266242 0.65960686 0.84305556 0.86246585
 0.87238464 0.87829918 0.8731603 ]"
1.2413033151136323,1.7641451794794971,3,475,91.34947368421052,0.0,-56.69016179800587,6.076524716858719,0.6203799783245159,"[0.62331303 0.68888889 0.62222222 0.66666667 0.51070735 0.55140179
 0.74098513 0.64913126 0.53010348]"
1.0559202027183923,1.0796429187517944,2,559,91.51771531665823,2.0268043437556997,0.9358675716507635,7.15373007345958,0.7296629294893147,"[0.76899203 0.73982536 0.7672477  0.7230527  0.60914736 0.70124714
 0.78683559 0.66367403 0.80694444]"
0.9993134314026213,1.534921247654684,3,591,89.67787670085325,0.0,-39.19317627482421,7.4068609114676836,0.7709913178293264,"[0.80831974 0.81318657 0.7840199  0.7451272  0.70276704 0.7
 0.82665116 0.83705829 0.72179196]"
1.4756587950392803,1.3127278596163676,1,401,91.85536159600997,0.0,-18.335211358321637,5.134752369478891,0.5213413753106312,"[0.54305556 0.59722222 0.48611111 0.5613627  0.44552937 0.44490254
 0.725      0.44444444 0.44444444]"
1.4808826716587333,1.4650420188491908,3,398,91.85427135678393,0.0,-31.091465903424552,5.116578848279885,0.5196342767418938,"[0.54623753 0.60277778 0.4739622  0.55833333 0.44444444 0.44444444
 0.72246711 0.44205044 0.44199121]"
0.6179342184146476,1.8225846864942672,2,652,1211.00004717001,1059.195412173132,1058.037111518221,161.4145301431205,0.8503925986464731,"[0.88367527 0.88378925 0.88587259 0.77534194 0.82615037 0.76909194
 0.89170592 0.85006416 0.88784194]"
0.6869771361407158,1.5985150011039764,3,650,948.3178541993335,814.930500131983,814.1409642605138,113.78572416516677,0.8487377954559214,"[0.88260852 0.88271124 0.88333333 0.74135852 0.83816408 0.78611111
 0.88566408 0.86621963 0.87246963]"
0.6873825035495057,1.2666850901180302,1,652,945.9615110436182,839.8642710359368,839.6532163637736,113.1373216523557,0.8494991095481818,"[0.88607737 0.88409787 0.88118121 0.8388201  0.82218848 0.70590343
 0.87951454 0.87965343 0.86805556]"
0.9644659048277621,1.4904590007351506,3,612,94.94267550567022,0.0,-30.138981810926833,8.111472921137123,0.7987421803708661,"[0.81727412 0.816978   0.85824634 0.77222222 0.68472222 0.76906134
 0.85115384 0.77319132 0.84583021]"
1.1265175148927264,1.4739151165321385,3,524,89.74236641221374,0.0,-34.021498334759585,6.576623622127625,0.6835218060630406,"[0.70716015 0.78055556 0.64588175 0.68963175 0.58472222 0.62916667
 0.68557557 0.77422351 0.65477907]"
1.3761921477097805,1.6417224227120912,3,428,91.24065420560747,0.0,-46.54128370051015,5.460066181675691,0.5594157166943607,"[0.59531625 0.65416667 0.49705567 0.60108345 0.47777778 0.47777778
 0.72581229 0.52970118 0.47605038]"
1.3872594503088793,1.2425029440571687,3,425,91.25647058823529,0.0,-12.99683525900852,5.430981899107124,0.5549797366983898,"[0.58888889 0.64861111 0.49444444 0.59676962 0.47482517 0.47385295
 0.72142106 0.52222222 0.47378217]"
1.247183446891086,1.9006378344277806,2,474,90.29957805907173,0.0,-69.28984348148867,5.972297517312597,0.6176470718302791,"[0.66475324 0.73003102 0.5328088  0.66388889 0.46388889 0.59348759
 0.75876537 0.62481095 0.52638889]"
1.0633356203245676,1.8839597143419184,1,555,90.66675991979061,0.0,-67.45007520461752,7.031724872969151,0.7246025282772751,"[0.73055556 0.80122933 0.72900711 0.75034508 0.57199787 0.69637751
 0.86297937 0.67422009 0.70471084]"
1.44258774237011,1.3074592512477734,1,408,91.30882352941177,0.0,-18.415207751774002,5.21223495431254,0.5336081038763443,"[0.56193237 0.61805556 0.48611111 0.57385622 0.45555556 0.45555556
 0.69756504 0.49909282 0.4547487 ]"
0.5177885334108017,1.057144965099484,1,652,1600.330536499914,1511.630973924273,1511.608186054755,254.52602351945092,0.8509416544852619,"[0.88520366 0.8858734  0.88476229 0.77916667 0.83131477 0.76115117
 0.88548144 0.89379006 0.85173144]"
0.8804169197132458,1.0004828683397065,3,649,209.49235640288114,125.53836180825601,125.53812372217173,19.57063246406965,0.8464656502250107,"[0.87976214 0.88249825 0.87875693 0.83597047 0.8141736  0.70962325
 0.87115103 0.87416491 0.87209027]"
1.2613752819102688,1.3795582450715922,1,468,91.88247863247864,0.0,-23.906085184641363,6.005647403272632,0.6104417694788846,"[0.59724457 0.6625     0.64658172 0.65588728 0.52222222 0.52222222
 0.71747825 0.64997825 0.51986141]"
1.0829797409472586,1.7587245034240757,1,545,88.56775102910696,0.0,-59.036026561016406,6.747706727185807,0.7114842636690786,"[0.72428393 0.79944646 0.69500202 0.73087968 0.56805556 0.68365746
 0.86004635 0.66245179 0.67953512]"
0.5105504548273485,1.7876359054188382,2,653,1633.853387742326,1484.6096066507891,1483.7795740592317,263.44811785219366,0.851154859005429,"[0.88606715 0.88591361 0.88452472 0.84285805 0.82619139 0.70277778
 0.88633028 0.87341361 0.87231715]"
0.6402575736493016,1.3228842440206723,2,652,1130.3340909880212,1019.5655463205811,1019.3092047413783,145.14146543865758,0.8494835344267159,"[0.88194444 0.88435968 0.88477635 0.73338746 0.84372115 0.78949857
 0.88949857 0.8867767  0.85138889]"
0.6963085281818984,1.2596387036931573,2,652,904.0437907101483,798.5331950435844,798.3268737376185,106.92753713184067,0.8506057885866998,"[0.88419743 0.88377051 0.88627051 0.73333333 0.82127051 0.81599273
 0.88154829 0.8726594  0.8764094 ]"
1.4112397266047056,1.7530591675343383,3,418,91.28947368421052,0.0,-55.83329090216403,5.337102159452099,0.5454195266641467,"[0.57537186 0.63443086 0.49248642 0.58611111 0.46666667 0.46666667
 0.71171552 0.51143775 0.46388889]"
1.1205553258581658,1.2297960869839577,1,528,89.48754222675264,0.0,-13.740795983718987,6.594295540323538,0.6876224779767119,"[0.72722706 0.80117304 0.61781502 0.67772937 0.58888889 0.64975946
 0.67222222 0.79545391 0.65833333]"
1.0329284567117698,1.9645948049083195,3,572,90.86898286407636,0.0,-73.99211964571268,7.257770677994995,0.7457207217079453,"[0.7751136  0.77835209 0.77303027 0.74946321 0.6252508  0.70265765
 0.7958013  0.68888889 0.82292868]"
0.6030341252042045,1.3509918454049559,2,652,1277.6784990836027,1164.565770740311,1164.294643591947,174.20791914198765,0.8494472343548591,"[0.88276514 0.88609425 0.88262203 0.65220958 0.85373314 0.86054291
 0.8644318  0.89873736 0.86388889]"
1.4674299434083364,1.8110271318994475,3,402,91.81592039800995,0.0,-60.09411663594365,5.167496819680226,0.5245436647665921,"[0.54027778 0.59526971 0.50267605 0.56332526 0.44861111 0.44722222
 0.72939432 0.44722222 0.44689432]"
1.4029192953456318,1.3119316064881885,3,421,91.66508313539192,0.0,-18.46238235936481,5.389088596430832,0.5484328144282279,"[0.54917406 0.6061185  0.55555556 0.59027778 0.46988472 0.46944444
 0.74544027 0.48333333 0.46666667]"
0.7808406172988805,1.4539648601381776,1,650,585.8098748642112,464.44155399226224,463.7663013732282,61.64404262705485,0.8482162278995492,"[0.88168744 0.88393043 0.88194444 0.84427311 0.82777778 0.69045821
 0.88156932 0.88073599 0.86156932]"
1.4259149069005594,1.563211214968797,2,414,91.83091787439614,0.0,-39.41841022298393,5.302062588855396,0.5395861706031805,"[0.5289429  0.58616512 0.56783179 0.58055556 0.4625     0.46172576
 0.74408687 0.46474532 0.45972222]"
0.8156031089594757,1.8562970335645381,1,650,457.5620273862018,304.91728989583487,301.7473102303845,46.04950888084375,0.8471115675156112,"[0.88195331 0.88140661 0.88105496 0.7625     0.83793439 0.75952718
 0.8777955  0.90091607 0.84091607]"
0.9255815467692399,1.6799934333188107,1,638,99.64874238506599,0.0,-41.38644302019345,8.881778370643747,0.8318018411659981,"[0.88277762 0.85103989 0.86232865 0.80430539 0.77638889 0.73733834
 0.88469945 0.85956056 0.82777778]"
1.2161713672982444,1.1533438261040598,3,485,89.90927835051546,0.1644114673002743,-6.876481901928143,6.105373568960626,0.6332605359580695,"[0.68158711 0.74861111 0.54444444 0.68055556 0.47582116 0.60818227
 0.81174434 0.60748783 0.540911  ]"
0.6775028154060634,1.755414950980952,2,652,985.8282392460015,839.7055116556841,838.5026163661277,119.53278566438468,0.8495539967045342,"[0.8861597  0.88415276 0.8812361  0.83331943 0.83754859 0.6962361
 0.8824861  0.87777778 0.86706943]"
1.2563691041672216,1.791486294890316,3,471,91.89384288747345,0.0,-58.49971995745892,6.03756324522572,0.6128650778225931,"[0.63341232 0.69730121 0.58055556 0.65972222 0.5248366  0.52412446
 0.72083333 0.65277778 0.52222222]"
0.6380622903572185,1.2455467455217537,3,652,1140.9688270231238,1036.6024668745433,1036.4345970922186,146.9743795113546,0.8505049873704251,"[0.88303585 0.8865941  0.88520521 0.8375     0.83103854 0.70145521
 0.8875     0.88214965 0.86006632]"
0.6190594974703691,1.0534696550321536,1,651,1216.8052100517311,1128.3766858281936,1128.3525966199993,161.71186856545722,0.84918645294381,"[0.8835317  0.88322745 0.88281078 0.68906078 0.85555556 0.822533
 0.89044967 0.87061503 0.86489411]"
0.6523356272970332,1.1596719499910257,2,650,1086.3813167818016,989.1301816170994,989.0402374102473,136.90846400509196,0.8488949496435613,"[0.88325416 0.88333333 0.88248702 0.72361111 0.83832036 0.80450416
 0.88873702 0.86873702 0.86707036]"
0.6232845481270959,1.9515737267251585,1,652,1198.6636295350993,1036.4403642969198,1034.8751106295763,158.14092179505482,0.8495562882877028,"[0.88198631 0.88445397 0.88487064 0.66681509 0.8521252  0.8479262
 0.8979262  0.87018076 0.85972222]"
0.585634285138591,1.9016678911726381,2,652,1345.2579372117716,1186.8844033534647,1185.6578344434174,188.6751531675001,0.8497247848350279,"[0.88214319 0.88466314 0.88507981 0.72257981 0.82867097 0.81619092
 0.8870043  0.86111111 0.88007981]"
0.8899768624181598,1.883862654200803,3,649,168.62175407026302,25.995148817387275,10.539843210824383,15.589978510672525,0.8473791140523033,"[0.88122569 0.8816142  0.88194444 0.71558372 0.84022531 0.80622569
 0.87869753 0.87747569 0.86341975]"
1.1819720272718997,1.8390289468034886,1,501,90.6127744510978,0.0,-63.777559885338796,6.329763306123762,0.651732215642923,"[0.70147362 0.76952918 0.56111111 0.63156243 0.55942902 0.62581791
 0.76666667 0.69444444 0.55555556]"
0.6683400457789478,1.7371637490005378,3,650,1021.209515445838,876.5092247490298,875.3946629143467,125.8991420087566,0.8488291849591163,"[0.8831805  0.88333333 0.88239811 0.82083333 0.831287   0.71415272
 0.87420367 0.87531478 0.87475922]"
0.9727815810366244,1.3457949740109822,2,608,91.2306430579677,0.0,-21.745303444533004,7.745804620745229,0.7919154544041657,"[0.83369524 0.83333333 0.80436338 0.76532327 0.72494524 0.71678777
 0.84028547 0.84183873 0.76666667]"
1.2449490639732859,1.0964111410511208,2,474,91.42405063291139,1.262795986371301,-0.6374755566131881,6.0464401175458224,0.6183551134970133,"[0.61944444 0.68556853 0.62556853 0.66388889 0.50972222 0.54861111
 0.73797804 0.6476238  0.52679047]"
1.3431358838362732,1.5407907246950319,2,439,91.24829157175398,0.0,-37.981581966449,5.612113240249665,0.5731662599226135,"[0.60416667 0.66388889 0.51944444 0.61687737 0.49021071 0.48925755
 0.74836702 0.5373948  0.48888889]"
1.3317394206173456,1.7168997266831145,1,444,91.76351351351352,0.0,-52.394193267447015,5.681980057551601,0.5778724399423746,"[0.57272321 0.6341121  0.59494543 0.62206621 0.49563324 0.49387176
 0.79027778 0.50416667 0.49305556]"
1.3040314266510484,1.0099636129910579,1,453,91.16114790286976,6.400387260348722,6.395548419602513,5.771598385019293,0.5902159204516545,"[0.60579813 0.66829813 0.56690924 0.6348483  0.50567604 0.50387608
 0.75833333 0.56527778 0.50292626]"
1.295973950113173,1.3322331748482203,1,455,91.86593406593407,0.0,-19.924533221329867,5.8468158345175345,0.5940916893481075,"[0.63504786 0.69861111 0.51944444 0.63888889 0.50878108 0.50780886
 0.69878108 0.63223094 0.50723094]"
0.814686381168706,1.909819553899816,1,651,454.2210722741049,297.34677609594246,293.8666378406735,45.80307012865827,0.84901524955708,"[0.88333333 0.88461634 0.88148309 0.70273309 0.82361111 0.83959984
 0.86926086 0.89890539 0.8575942 ]"
0.5059953306350669,1.86973233830401,2,652,1656.5897656535237,1500.6468494132557,1499.669898242488,269.13173510082737,0.8506311980598414,"[0.8840028  0.88593891 0.88468891 0.83802225 0.80913336 0.7235778
 0.87955003 0.87968891 0.8710778 ]"
0.6725063254836476,1.1553035151133666,3,650,1006.9606426943316,910.0776877410281,909.9862430257386,123.1035276315418,0.8489474996272413,"[0.88333333 0.88293052 0.88251385 0.7        0.854118   0.81251385
 0.88876385 0.87015274 0.86620134]"
0.5837126895590858,1.42508294837147,1,652,1354.4289849582046,1235.1769158667894,1234.8269313770897,190.69251170637767,0.8496278733508067,"[0.88492897 0.88259049 0.88425715 0.8499516  0.8321512  0.68522937
 0.87916667 0.87564604 0.87272937]"
1.3650024875522635,1.5623710086108975,1,432,91.43981481481481,0.0,-39.625753129766096,5.5279236007463135,0.563850077164497,"[0.58055556 0.64027778 0.53888889 0.60616486 0.48246346 0.48074819
 0.75083154 0.51388889 0.48083154]"
1.177994081595243,1.4331761035640298,1,501,90.99201596806387,0.0,-29.326121588628844,6.359386431691366,0.653654001970127,"[0.68333333 0.752055   0.60555556 0.65344389 0.55972222 0.60694444
 0.76929385 0.69629943 0.5562383 ]"
0.7907210384193046,1.1255660449731217,3,651,545.2383689499638,450.81053971293164,450.73231669461705,56.74347182333603,0.849038284758304,"[0.88341066 0.88265465 0.88338488 0.8444602  0.82463488 0.69771621
 0.88473798 0.87282933 0.86751576]"
1.2483404145740598,1.0972860461718648,1,473,91.55179704016913,1.2916344088666352,-0.5459958414863632,6.053349173139973,0.6166990611596124,"[0.61035545 0.675911   0.63674434 0.66340178 0.51625131 0.539374
 0.73333333 0.64861111 0.52630923]"
0.9533855014658681,1.816735885340457,2,620,92.99872175048867,0.0,-59.4898838513136,8.060016862206144,0.8082133451217955,"[0.85758455 0.85611319 0.80833333 0.7806307  0.75264097 0.71805556
 0.86244566 0.81305764 0.82505851]"
1.042589956115148,1.6649140123277726,1,567,91.02361754111577,0.0,-48.80566864415505,7.209208399701203,0.7391600541163498,"[0.73835129 0.8297196  0.73805293 0.77186208 0.57777778 0.71074837
 0.6775951  0.83888889 0.76944444]"
0.7090003132409524,1.912448013264445,1,652,853.9400413617831,695.478493407252,693.4352019663377,98.99882165273523,0.8502966029080062,"[0.883675   0.88300555 0.88633889 0.76967222 0.83436944 0.7662
 0.85856111 0.87700833 0.89383889]"
0.9032020748001651,1.325831228167322,2,649,126.85201802619181,18.19692543760501,15.59659632204329,11.569972495908678,0.8458977864735613,"[0.87863299 0.88194444 0.87957306 0.68235083 0.84460521 0.83021413
 0.87623972 0.86388889 0.8756308 ]"
0.5681534644221481,1.7359067051836043,2,651,1412.8464133812834,1267.9165085540208,1267.0942467064203,204.66721251417934,0.8494172144339133,"[0.88374381 0.88351026 0.88309359 0.73929936 0.83472222 0.79364915
 0.88517693 0.87221603 0.86934359]"
0.6666027087956541,1.454193811563357,1,651,1028.98887718813,907.3456323463969,906.8902078485703,127.06503508515821,0.848791349664211,"[0.88333333 0.88282443 0.88333333 0.83240776 0.83462998 0.69722222
 0.8532411  0.87361111 0.89851887]"
1.167435054531318,1.4208095963722505,3,505,90.74653465346535,0.0,-28.488932067833538,6.411882800807513,0.6597894549152874,"[0.69239922 0.7618889  0.60327779 0.65694444 0.56559687 0.61601354
 0.74031909 0.73791595 0.56374929]"
0.6597589364200107,1.7096110508364086,2,651,1056.4032749673183,913.957810774899,912.9640190584324,131.69995304260013,0.8488836088774567,"[0.88336212 0.88333333 0.88258467 0.78119578 0.83119578 0.75238989
 0.88611111 0.87183434 0.86794545]"
1.2161866760764608,1.5755704351863358,2,485,90.4041237113402,0.0,-41.81384889089456,6.1387075188974976,0.6332522129911489,"[0.66490788 0.73194444 0.57777778 0.68055556 0.49247533 0.5915031
 0.79506525 0.62414199 0.54089858]"
0.8052571877431921,1.9254400087444612,2,649,495.6464758365896,337.75531983324214,334.0756547638263,50.67395183676847,0.8472279713033518,"[0.88134508 0.88130127 0.88146206 0.84592841 0.76805556 0.74701762
 0.85493429 0.87493429 0.89007317]"
1.2507733447265847,1.3293341884778531,1,472,91.82627118644068,0.0,-19.702614118057046,6.061732888841454,0.6153219136849788,"[0.65416667 0.71944444 0.54722222 0.66146895 0.5268151  0.525
 0.72452881 0.65555556 0.52369547]"
1.27909389024444,1.4583464090314533,1,461,91.87418655097613,0.0,-30.550989218041707,5.909147789380133,0.601767958918346,"[0.64861111 0.71167697 0.5193449  0.6463992  0.51527778 0.51388889
 0.7082275  0.64092446 0.51156083]"
1.2184202317083916,1.2726183919009602,2,485,90.28041237113402,0.0,-16.514574330657886,6.11468202552509,0.6321283766405871,"[0.66805556 0.73551237 0.56944444 0.67926237 0.48648459 0.59444444
 0.79742026 0.61944444 0.53908692]"
0.7746298832468338,1.3828813104220012,2,650,609.5076072661225,493.8901410339872,493.4306775790082,64.60888537813945,0.848283319162457,"[0.8817392  0.88403395 0.88194444 0.84430761 0.82777778 0.69056172
 0.88167284 0.8808395  0.86167284]"
1.0763424318820092,1.5423951023958384,2,549,88.62606787867627,0.0,-40.77779080320418,6.802616728683852,0.7157890526969406,"[0.73569897 0.81069897 0.68611111 0.72778976 0.57868881 0.68765833
 0.8541861  0.675      0.68626944]"
0.7593279979302155,1.85427302972136,2,651,663.5328011114616,510.06040344659715,507.84222691089406,71.95700393455395,0.8498683703927292,"[0.88270004 0.88387231 0.88508707 0.73845564 0.82992227 0.8
 0.88692787 0.86658893 0.8752612 ]"
0.9588682501238964,1.9535831062672266,3,615,95.48925856943441,0.0,-68.48466004115777,8.216303435105296,0.8033632006581833,"[0.82201224 0.82148132 0.86403059 0.77638889 0.68903059 0.77375281
 0.85604893 0.7764656  0.85105785]"
1.0318382066616012,1.3199850400606605,1,572,90.75938957676705,0.0,-20.008585812938836,7.255789557571075,0.7468424695279857,"[0.76713973 0.79676106 0.76602862 0.75926106 0.62222222 0.69953883
 0.79782795 0.72291016 0.78989259]"
1.454532261601773,1.9783035667083888,3,405,91.84197530864198,0.0,-74.14013628827418,5.212575336134483,0.5290884915215393,"[0.51667574 0.57361111 0.56093073 0.56856962 0.45245851 0.45138889
 0.73595591 0.45       0.45220591]"
1.4044351090221818,1.1864085367476522,2,421,91.51543942992875,0.08624645107558013,-8.075243916061718,5.3706171542919625,0.5479233807680098,"[0.56198503 0.61892948 0.52777778 0.59027778 0.46950967 0.46838624
 0.73055556 0.49722222 0.46666667]"
0.6407829859224314,1.0419916810609795,3,651,1132.6662381193269,1045.1967996258152,1045.177351350059,145.26518409935525,0.8490247569987561,"[0.88333333 0.88324565 0.88310676 0.64338454 0.8625     0.86024674
 0.89969118 0.86449565 0.86121896]"
1.042788928131601,1.46576491207151,2,566,91.09193342436625,0.0,-31.970166613863565,7.215663791740569,0.7390297326335232,"[0.75621617 0.79341836 0.75591836 0.75361668 0.59583333 0.71056046
 0.71351718 0.73190928 0.84027778]"
1.4947310491341725,1.0732188027095446,2,395,91.8379746835443,2.639834460563404,1.796275641027074,5.072412337022291,0.514872566983867,"[0.52638889 0.58087375 0.50004041 0.55277778 0.44027778 0.44027778
 0.7155667  0.43888889 0.43876114]"
